"method","language","message_size","message_count","warmup_count","trials","launch_count","stable_affinity","representative_metric","status","exit_code","error","average_micros","mean_average_micros","p10_average_micros","p90_average_micros","min_average_micros","max_average_micros","launch_stddev_average_micros","total_micros","min_micros","max_micros","stddev_micros","message_rate","child_ready","output"
"shm-ring-spin","rust","16384","100000","10000","7","5","True","median_average_micros","completed","0",,"1.9055218571428565","1.9088285714285713","1.8929862000000002","1.9268576571428575","1.8928041428571432","1.9291731428571437","0.015072450974123313","1333865.2999999991","1.777","10.915","0.23847248737863039","524790.62166172278","True","shm-ring-spin-s16384-native.json"
"shm-ring-hybrid","rust","16384","100000","10000","7","5","True","median_average_micros","completed","0",,"2.0094608571428574","2.0054337714285713","1.9833535142857137","2.0260072285714283","1.9785855714285705","2.0328021428571419","0.019061444742255105","1406622.6","1.86","10.338","0.28217040172685354","497645.92151441326","True","shm-ring-hybrid-s16384-native.json"
"shm-raw-sync-event","rust","16384","100000","10000","7","5","True","median_average_micros","completed","0",,"10.630032857142862","10.993918371428572","10.475910142857142","11.861978257142859","10.470472142857142","12.53985185714286","0.78465201901752879","7441023.0000000028","8.8980000000000015","33.751","1.2599748854890982","94073.0864559886","True","shm-raw-sync-event-s16384-native.json"
"shm-raw-sync-busy","rust","16384","100000","10000","7","5","True","median_average_micros","completed","0",,"2.2424185714285723","2.2339948571428572","2.2067799142857139","2.2548406571428568","2.1947692857142846","2.2582221428571425","0.022494412399345892","1569693.0000000005","2.038","11.434","0.321200306788649","445947.07372715545","True","shm-raw-sync-busy-s16384-native.json"
"iceoryx2-publish-subscribe-loan","rust","16384","100000","10000","7","5","True","median_average_micros","completed","0",,"4.4031022857142865","5.0961917428571422","4.3795508571428563","6.5053314857142848","4.3734768571428564","7.8952219999999977","1.399601646486804","3082171.600000001","4.066","14.514","0.44223673845438882","227112.59814346477","True","iceoryx2-publish-subscribe-loan-s16384-native.json"
"iceoryx2-request-response-loan","rust","16384","100000","10000","7","5","True","median_average_micros","completed","0",,"4.5821194285714295","4.5723116","4.5287776571428582","4.6121482857142828","4.5248417142857154","4.6209108571428539","0.036986477240421568","3207483.600000001","4.2059999999999995","14.268","0.4698176917508774","218239.61937015044","True","iceoryx2-request-response-loan-s16384-native.json"
"af-unix","rust","16384","100000","10000","7","5","True","median_average_micros","completed","0",,"13.787143142857149","14.623825799999997","13.741728285714281","16.20956437142857","13.732289714285709","17.360201857142862","1.3968255887414862","9651000.2000000048","12.116","134.553","3.4726586395640284","72531.342399101792","True","af-unix-s16384-native.json"
"udp-loopback","rust","16384","100000","10000","7","5","True","median_average_micros","completed","0",,"20.806077","22.529964","19.882513114285715","26.41802222857142","19.855499857142856","27.959690857142839","3.126817624373992","14564253.900000002","18.37","84.573","2.4627543546518567","48062.880859279714","True","udp-loopback-s16384-native.json"
"mailslot","rust","16384","5000","200","5","5","True","median_average_micros","completed","0",,"14.361795999999998","14.258955199999999","13.873876","14.544165600000003","13.562388","14.66186","0.36787833933647152","359044.89999999997","11.092","216.95","13.71748187964482","69629.174512714162","True","mailslot-s16384-native.json"
"rpc","rust","16384","100000","10000","7","5","True","median_average_micros","completed","0",,"53.174232142857171","53.735969028571432","49.097031542857138","59.108299514285726","47.696800857142847","62.318628428571429","4.8415629101789257","37221962.500000015","42.211000000000006","422.496","18.05694236111248","18806.1013709312","True","rpc-s16384-native.json"
"alpc","rust","16384","100000","10000","7","5","True","median_average_micros","completed","0",,"19.695375428571417","19.516046057142859","17.677993000000004","21.069215114285711","16.695930714285716","21.270400142857135","1.597632253120278","13786762.799999991","12.435","1434.135","24.274964800414011","50773.340352239939","True","alpc-s16384-native.json"
"py-multiprocessing-pipe","python","16384","100000","10000","7","5","True","median_average_micros","completed","0",,"32.709701857142861","32.469497971428574","31.31315497142857","33.603922085714288","31.216750285714284","34.093059000000004","1.0437634091143642","22896791.3","27.998","240.65","8.1872585088641223","30571.969269772748","True","py-multiprocessing-pipe-s16384-python.json"
"py-multiprocessing-queue","python","16384","100000","10000","7","5","True","median_average_micros","completed","0",,"59.96121742857143","62.638198885714289","59.036499514285708","68.385441657142863","58.804790714285708","71.845361142857143","4.8483634579334938","41972852.2","52.767","127.484","5.4954425286916964","16677.446571048127","True","py-multiprocessing-queue-s16384-python.json"
"py-socket-tcp-loopback","python","16384","100000","10000","7","5","True","median_average_micros","completed","0",,"31.279944","29.592804685714281","25.870372485714284","32.6748926","25.80284557142857","33.555321","3.1345533153096952","21895960.8","23.132","315.656","12.723676651427111","31969.36669707593","True","py-socket-tcp-loopback-s16384-python.json"
"py-shared-memory-events","python","16384","100000","10000","7","5","True","median_average_micros","completed","0",,"45.478304571428573","45.570252857142862","43.8254118","47.638292542857144","43.750453857142858","48.822148428571424","1.8245604657985435","31834813.2","40.655","90.723","2.9543481747318143","21988.50659503791","True","py-shared-memory-events-s16384-python.json"
"py-shared-memory-queue","python","16384","100000","10000","7","5","True","median_average_micros","completed","0",,"38.18209628571428","38.136370628571427","37.885902142857148","38.363081514285717","37.786020142857147","38.459384428571433","0.22184222388396721","26727467.4","34.81","80.015","3.200132773341565","26190.285428989057","True","py-shared-memory-queue-s16384-python.json"
"copy-roundtrip","rust","32704","100000","10000","7","5","True","median_average_micros","completed","0",,"2.1169031428571432","2.1417401714285713","2.1097313428571418","2.1880417714285718","2.1082601428571413","2.197010000000001","0.0367689511776626","1481832.2000000002","2.011","2.844","0.0575377292586776","472388.16918676754","False","copy-roundtrip-s32704-native.json"
"anon-pipe","rust","32704","100000","10000","7","5","True","median_average_micros","completed","0",,"22.454963000000006","22.505222885714289","22.369864085714291","22.670878171428573","22.367373571428569","22.694034857142857","0.13538329697304802","15718474.100000003","18.618","54.236999999999995","5.2102223020864162","44533.584847144921","False","anon-pipe-s32704-native.json"
"named-pipe-byte-sync","rust","32704","100000","10000","7","5","True","median_average_micros","completed","0",,"15.488020857142851","15.452295371428571","15.289370657142863","15.587110142857142","15.215796428571434","15.619695571428572","0.13811509650162468","10841614.599999998","14.358999999999998","37.486","1.15119372040082","64566.028753687679","True","named-pipe-byte-sync-s32704-native.json"
"named-pipe-message-sync","rust","32704","100000","10000","7","5","True","median_average_micros","completed","0",,"15.35867300000001","15.851761085714287","15.128271571428568","16.963234942857142","15.105584142857136","17.551683571428573","0.91840677829303552","10751071.100000007","14.416","27.247","1.0136384090732504","65109.791711822974","True","named-pipe-message-sync-s32704-native.json"
"named-pipe-overlapped","rust","32704","100000","10000","7","5","True","median_average_micros","completed","0",,"16.928103714285715","16.672813114285713","16.015769514285711","17.219611714285719","15.991888142857142","17.313094285714289","0.54589583484186521","11849672.6","15.058","38.433","1.0441626636621808","59073.362077531157","True","named-pipe-overlapped-s32704-native.json"
"tcp-loopback","rust","32704","100000","10000","7","5","True","median_average_micros","completed","0",,"27.189095571428584","27.221423199999993","27.159604514285714","27.306165942857124","27.156119142857147","27.33669228571426","0.0682883750399986","19032366.90000001","25.485","55.058","1.612648881501787","36779.450694595405","True","tcp-loopback-s32704-native.json"
"shm-events","rust","32704","100000","10000","7","5","True","median_average_micros","completed","0",,"12.412040142857148","12.467145742857145","12.38880434285714","12.5763778","12.376295714285709","12.602237857142857","0.087237489738347121","8688428.1000000034","11.438","33.628","0.9482164032798952","80566.932469637381","True","shm-events-s32704-native.json"
"shm-semaphores","rust","32704","100000","10000","7","5","True","median_average_micros","completed","0",,"12.642538142857145","13.231322714285714","12.510878799999999","14.518000142857144","12.48543742857143","15.630806428571429","1.2060160438178331","8849776.7000000011","11.528","41.314000000000007","1.084113234584962","79098.040970909453","True","shm-semaphores-s32704-native.json"
"shm-mailbox-spin","rust","32704","100000","10000","7","5","True","median_average_micros","completed","0",,"4.4644472857142832","4.5117385428571408","4.4141732857142841","4.6345928857142855","4.4060644285714279","4.64927557142857","0.099779922492777035","3125113.0999999982","4.261","12.57","0.29826267546713969","223991.89328539831","True","shm-mailbox-spin-s32704-native.json"
"shm-mailbox-hybrid","rust","32704","100000","10000","7","5","True","median_average_micros","completed","0",,"4.7726637142857147","4.7360951999999994","4.6449046571428552","4.7901106000000011","4.5683109999999978","4.7911407142857154","0.084656499841954211","3340864.6","4.438","14.928000000000004","1.0211539882754794","209526.59979096428","True","shm-mailbox-hybrid-s32704-native.json"
"shm-ring-spin","rust","32704","100000","10000","7","5","True","median_average_micros","completed","0",,"3.433681714285715","3.4040895142857144","3.3008802857142867","3.4727512285714286","3.2163200000000005","3.4783058571428578","0.095748910465953241","2403577.2000000007","3.235","12.74","0.27141282273014838","291232.58449947007","True","shm-ring-spin-s32704-native.json"
"shm-ring-hybrid","rust","32704","100000","10000","7","5","True","median_average_micros","completed","0",,"3.1438775714285718","3.1818954","3.1078317714285721","3.3009736857142853","3.1074948571428584","3.4053335714285708","0.11288896926201385","2200714.3000000003","2.9339999999999997","12.966","0.3405355878357994","318078.5438618724","True","shm-ring-hybrid-s32704-native.json"
"shm-raw-sync-event","rust","32704","100000","10000","7","5","True","median_average_micros","completed","0",,"17.934443714285713","17.947585371428573","17.890236228571432","18.016158914285722","17.872776000000005","18.052233428571434","0.0598337274788492","12554110.6","16.647000000000002","42.019","1.6414994587814149","55758.629368774244","True","shm-raw-sync-event-s32704-native.json"
"shm-raw-sync-busy","rust","32704","100000","10000","7","5","True","median_average_micros","completed","0",,"9.90989342857143","10.083189628571429","9.8597341428571426","10.419006228571432","9.8509198571428556","10.530672571428576","0.26711450875162573","6936925.4","9.352","22.679","0.90527776641029722","100909.25873298277","True","shm-raw-sync-busy-s32704-native.json"
"iceoryx2-publish-subscribe-loan","rust","32704","100000","10000","7","5","True","median_average_micros","completed","0",,"6.5878827142857137","7.9628998571428555","6.53363525714286","10.753526257142852","6.5172237142857181","13.465350714285709","2.7517871199491855","4611517.8999999994","6.243","17.217","0.51541967265360222","151793.83777302483","True","iceoryx2-publish-subscribe-loan-s32704-native.json"
"iceoryx2-request-response-loan","rust","32704","100000","10000","7","5","True","median_average_micros","completed","0",,"6.74289057142857","7.4324113142857131","6.6912806","8.8591846285714286","6.6639852857142863","10.250008857142859","1.4092499913805876","4720023.3999999994","6.369","17.98","0.551711921138511","148304.3495080978","True","iceoryx2-request-response-loan-s32704-native.json"
"af-unix","rust","32704","100000","10000","7","5","True","median_average_micros","completed","0",,"15.572263142857144","15.481933314285712","15.154710571428565","15.745561400000001","14.985803142857137","15.840749857142857","0.28394122033095781","10900584.2","14.455","36.578","1.0753965365654961","64216.741704540938","True","af-unix-s32704-native.json"
"udp-loopback","rust","32704","100000","10000","7","5","True","median_average_micros","completed","0",,"22.660869428571417","22.511365028571426","22.227399085714282","22.716534142857142","22.189713142857141","22.738041571428575","0.227516383952245","15862608.599999992","20.754","46.761","1.6134770404312209","44128.933497104648","True","udp-loopback-s32704-native.json"
"mailslot","rust","32704","5000","200","5","5","True","median_average_micros","completed","0",,"12.81472","12.759988799999999","12.5985192","12.873331199999997","12.478556","12.910247999999998","0.14729513341913167","320368","11.59","18.712","0.922844432211627","78035.259451630627","True","mailslot-s32704-native.json"
"rpc","rust","32704","100000","10000","7","5","True","median_average_micros","completed","0",,"59.992623428571392","60.112352457142855","59.943772","60.380893485714296","59.927876571428563","60.557173142857181","0.23116994285341697","41994836.399999976","53.669","114.474","4.4572394038936833","16668.715966232467","True","rpc-s32704-native.json"
"alpc","rust","32704","100000","10000","7","5","True","median_average_micros","completed","0",,"20.515671","20.460728","20.288138257142844","20.572295428571437","20.146002999999983","20.580227428571444","0.15995880386362107","14360969.7","18.603","42.757000000000005","1.5668537138360941","48743.226580305367","True","alpc-s32704-native.json"
"py-multiprocessing-pipe","python","32704","100000","10000","7","5","True","median_average_micros","completed","0",,"32.468619285714283","32.574555600000004","32.441389771428575","32.759595742857144","32.424043714285716","32.77256642857143","0.14965503136609648","22728033.5","29.927","63.476000000000006","2.648344234998794","30798.969035310511","True","py-multiprocessing-pipe-s32704-python.json"
"py-multiprocessing-queue","python","32704","100000","10000","7","5","True","median_average_micros","completed","0",,"68.881783142857145","71.97318","67.451843485714292","77.939257457142858","66.907645142857149","78.079625857142858","4.8858661319403645","48217248.2","61.818000000000005","290.607","12.046287762783631","14517.626495325379","True","py-multiprocessing-queue-s32704-python.json"
"py-socket-tcp-loopback","python","32704","100000","10000","7","5","True","median_average_micros","completed","0",,"29.281226571428572","30.111328628571425","28.684719857142859","32.43568868571429","28.635959","34.415250571428572","2.1742771703127657","20496858.6","27.164","57.707","2.1185870060240526","34151.574817421038","True","py-socket-tcp-loopback-s32704-python.json"
"py-shared-memory-events","python","32704","100000","10000","7","5","True","median_average_micros","completed","0",,"49.056681000000005","48.802830457142854","47.53172588571428","49.934049542857146","47.1002","50.313734571428576","1.0909505290908958","34339676.7","44.251999999999995","200.707","3.647548200239334","20384.58329457714","True","py-shared-memory-events-s32704-python.json"
"py-shared-memory-queue","python","32704","100000","10000","7","5","True","median_average_micros","completed","0",,"41.362694285714291","42.08258097142857","41.147246685714286","43.393494685714288","41.029228571428568","43.574057142857143","1.0496727711722911","28953886","37.804","92.894","3.4177384229929397","24176.374805095245","True","py-shared-memory-queue-s32704-python.json"
